fips,year,pop_check1,state_abbrev,state_name
45,1999,2967632,SC,SOUTH CAROLINA
45,2000,3013582,SC,SOUTH CAROLINA
45,2001,3048861,SC,SOUTH CAROLINA
45,2002,3087264,SC,SOUTH CAROLINA
45,2003,3126512,SC,SOUTH CAROLINA
45,2004,3181810,SC,SOUTH CAROLINA
45,2005,3233209,SC,SOUTH CAROLINA
45,2006,3307805,SC,SOUTH CAROLINA
45,2007,3379920,SC,SOUTH CAROLINA
45,2008,3454880,SC,SOUTH CAROLINA
45,2009,3510143,SC,SOUTH CAROLINA
45,2010,3556327,SC,SOUTH CAROLINA
45,2011,3596472,SC,SOUTH CAROLINA
45,2012,3642366,SC,SOUTH CAROLINA
45,2013,3688450,SC,SOUTH CAROLINA
45,2014,3742946,SC,SOUTH CAROLINA
45,2015,3803612,SC,SOUTH CAROLINA
45,2016,3864117,SC,SOUTH CAROLINA
45,2017,3922137,SC,SOUTH CAROLINA
45,2018,3983114,SC,SOUTH CAROLINA
45,2019,4044029,SC,SOUTH CAROLINA
45,2020,4100115,SC,SOUTH CAROLINA
46,1969,420187,SD,SOUTH DAKOTA
46,1970,426373,SD,SOUTH DAKOTA
46,1971,432861,SD,SOUTH DAKOTA
46,1972,441254,SD,SOUTH DAKOTA
46,1973,447187,SD,SOUTH DAKOTA
46,1974,452829,SD,SOUTH DAKOTA
46,1975,459144,SD,SOUTH DAKOTA
46,1976,467404,SD,SOUTH DAKOTA
46,1977,472984,SD,SOUTH DAKOTA
46,1978,477335,SD,SOUTH DAKOTA
46,1979,481131,SD,SOUTH DAKOTA
46,1980,485975,SD,SOUTH DAKOTA
46,1981,488294,SD,SOUTH DAKOTA
46,1982,490567,SD,SOUTH DAKOTA
46,1983,493918,SD,SOUTH DAKOTA
46,1984,497274,SD,SOUTH DAKOTA
46,1985,497837,SD,SOUTH DAKOTA
46,1986,495619,SD,SOUTH DAKOTA
46,1987,496366,SD,SOUTH DAKOTA
46,1988,498119,SD,SOUTH DAKOTA
46,1989,497176,SD,SOUTH DAKOTA
46,1990,497648,SD,SOUTH DAKOTA
46,1991,501920,SD,SOUTH DAKOTA
46,1992,506169,SD,SOUTH DAKOTA
46,1993,514184,SD,SOUTH DAKOTA
46,1994,522347,SD,SOUTH DAKOTA
46,1995,530036,SD,SOUTH DAKOTA
46,1996,536433,SD,SOUTH DAKOTA
46,1997,538245,SD,SOUTH DAKOTA
46,1998,541272,SD,SOUTH DAKOTA
46,1999,546675,SD,SOUTH DAKOTA
46,2000,553163,SD,SOUTH DAKOTA
46,2001,557177,SD,SOUTH DAKOTA
46,2002,561326,SD,SOUTH DAKOTA
46,2003,566403,SD,SOUTH DAKOTA
46,2004,573592,SD,SOUTH DAKOTA
46,2005,579017,SD,SOUTH DAKOTA
46,2006,585701,SD,SOUTH DAKOTA
46,2007,592776,SD,SOUTH DAKOTA
46,2008,599276,SD,SOUTH DAKOTA
46,2009,605863,SD,SOUTH DAKOTA
46,2010,612978,SD,SOUTH DAKOTA
46,2011,619681,SD,SOUTH DAKOTA
46,2012,628263,SD,SOUTH DAKOTA
46,2013,634868,SD,SOUTH DAKOTA
46,2014,639829,SD,SOUTH DAKOTA
46,2015,643267,SD,SOUTH DAKOTA
46,2016,649904,SD,SOUTH DAKOTA
46,2017,657624,SD,SOUTH DAKOTA
46,2018,662664,SD,SOUTH DAKOTA
46,2019,669310,SD,SOUTH DAKOTA
46,2020,674238,SD,SOUTH DAKOTA
47,1969,2551711,TN,TENNESSEE
47,1970,2612398,TN,TENNESSEE
47,1971,2673704,TN,TENNESSEE
47,1972,2746688,TN,TENNESSEE
47,1973,2804245,TN,TENNESSEE
47,1974,2871131,TN,TENNESSEE
47,1975,2937022,TN,TENNESSEE
47,1976,3012463,TN,TENNESSEE
47,1977,3089507,TN,TENNESSEE
47,1978,3157879,TN,TENNESSEE
47,1979,3234521,TN,TENNESSEE
47,1980,3304902,TN,TENNESSEE
47,1981,3347480,TN,TENNESSEE
47,1982,3383887,TN,TENNESSEE
47,1983,3414989,TN,TENNESSEE
47,1984,3450662,TN,TENNESSEE
47,1985,3489560,TN,TENNESSEE
47,1986,3518379,TN,TENNESSEE
47,1987,3566183,TN,TENNESSEE
47,1988,3599811,TN,TENNESSEE
47,1989,3633512,TN,TENNESSEE
47,1990,3674292,TN,TENNESSEE
47,1991,3733327,TN,TENNESSEE
47,1992,3790284,TN,TENNESSEE
47,1993,3852540,TN,TENNESSEE
47,1994,3920450,TN,TENNESSEE
47,1995,3995320,TN,TENNESSEE
47,1996,4070920,TN,TENNESSEE
47,1997,4140203,TN,TENNESSEE
47,1998,4200058,TN,TENNESSEE
47,1999,4252709,TN,TENNESSEE
47,2000,4304034,TN,TENNESSEE
47,2001,4343211,TN,TENNESSEE
47,2002,4381061,TN,TENNESSEE
47,2003,4422951,TN,TENNESSEE
47,2004,4477466,TN,TENNESSEE
47,2005,4541731,TN,TENNESSEE
47,2006,4618600,TN,TENNESSEE
47,2007,4692980,TN,TENNESSEE
47,2008,4753057,TN,TENNESSEE
47,2009,4811332,TN,TENNESSEE
47,2010,4860752,TN,TENNESSEE
47,2011,4908607,TN,TENNESSEE
47,2012,4963555,TN,TENNESSEE
47,2013,5004253,TN,TENNESSEE
47,2014,5048839,TN,TENNESSEE
47,2015,5095287,TN,TENNESSEE
47,2016,5147093,TN,TENNESSEE
47,2017,5206931,TN,TENNESSEE
47,2018,5267805,TN,TENNESSEE
47,2019,5319349,TN,TENNESSEE
47,2020,5373433,TN,TENNESSEE
48,1969,7033258,TX,TEXAS
48,1970,7244276,TX,TEXAS
48,1971,7459139,TX,TEXAS
48,1972,7688722,TX,TEXAS
48,1973,7930698,TX,TEXAS
48,1974,8169904,TX,TEXAS
48,1975,8441712,TX,TEXAS
48,1976,8753410,TX,TEXAS
48,1977,9025348,TX,TEXAS
48,1978,9307190,TX,TEXAS
48,1979,9643631,TX,TEXAS
48,1980,10009698,TX,TEXAS
48,1981,10342931,TX,TEXAS
48,1982,10797495,TX,TEXAS
48,1983,11146196,TX,TEXAS
48,1984,11343173,TX,TEXAS
48,1985,11536124,TX,TEXAS
48,1986,11728497,TX,TEXAS
48,1987,11774956,TX,TEXAS
48,1988,11826573,TX,TEXAS
48,1989,12004984,TX,TEXAS
48,1990,12150535,TX,TEXAS
48,1991,12397212,TX,TEXAS
48,1992,12649934,TX,TEXAS
48,1993,12943713,TX,TEXAS
48,1994,13232538,TX,TEXAS
48,1995,13536967,TX,TEXAS
48,1996,13788895,TX,TEXAS
48,1997,14084835,TX,TEXAS
48,1998,14398477,TX,TEXAS
48,1999,14718009,TX,TEXAS
48,2000,15038198,TX,TEXAS
48,2001,15339435,TX,TEXAS
48,2002,15629953,TX,TEXAS
48,2003,15897951,TX,TEXAS
48,2004,16185764,TX,TEXAS
48,2005,16483505,TX,TEXAS
48,2006,16912782,TX,TEXAS
48,2007,17266112,TX,TEXAS
48,2008,17633122,TX,TEXAS
48,2009,18008854,TX,TEXAS
48,2010,18363978,TX,TEXAS
48,2011,18711018,TX,TEXAS
48,2012,19091848,TX,TEXAS
48,2013,19424480,TX,TEXAS
48,2014,19819120,TX,TEXAS
48,2015,20225832,TX,TEXAS
48,2016,20593256,TX,TEXAS
48,2017,20925236,TX,TEXAS
48,2018,21241878,TX,TEXAS
48,2019,21580016,TX,TEXAS
48,2020,21925628,TX,TEXAS
49,1969,617840,UT,UTAH
49,1970,640603,UT,UTAH
49,1971,664060,UT,UTAH
49,1972,689374,UT,UTAH
49,1973,715387,UT,UTAH
49,1974,739366,UT,UTAH
49,1975,766783,UT,UTAH
49,1976,795448,UT,UTAH
49,1977,826505,UT,UTAH
49,1978,858214,UT,UTAH
49,1979,892433,UT,UTAH
49,1980,927629,UT,UTAH
49,1981,951091,UT,UTAH
49,1982,980224,UT,UTAH
49,1983,1000701,UT,UTAH
49,1984,1020040,UT,UTAH
49,1985,1033785,UT,UTAH
49,1986,1047796,UT,UTAH
49,1987,1054600,UT,UTAH
49,1988,1065311,UT,UTAH
49,1989,1081405,UT,UTAH
49,1990,1104101,UT,UTAH
49,1991,1142564,UT,UTAH
49,1992,1188074,UT,UTAH
49,1993,1235436,UT,UTAH
49,1994,1286511,UT,UTAH
49,1995,1334541,UT,UTAH
49,1996,1380898,UT,UTAH
49,1997,1420256,UT,UTAH
49,1998,1456574,UT,UTAH
49,1999,1488084,UT,UTAH
49,2000,1522816,UT,UTAH
49,2001,1556896,UT,UTAH
49,2002,1591298,UT,UTAH
49,2003,1619654,UT,UTAH
49,2004,1649809,UT,UTAH
49,2005,1689831,UT,UTAH
49,2006,1735550,UT,UTAH
49,2007,1782250,UT,UTAH
49,2008,1825771,UT,UTAH
49,2009,1865568,UT,UTAH
49,2010,1901360,UT,UTAH
49,2011,1932666,UT,UTAH
49,2012,1965293,UT,UTAH
49,2013,2000946,UT,UTAH
49,2014,2034062,UT,UTAH
49,2015,2072463,UT,UTAH
49,2016,2122960,UT,UTAH
49,2017,2175478,UT,UTAH
49,2018,2224991,UT,UTAH
49,2019,2273443,UT,UTAH
49,2020,2320603,UT,UTAH
50,1969,282084,VT,VERMONT
50,1970,289409,VT,VERMONT
50,1971,296830,VT,VERMONT
50,1972,305583,VT,VERMONT
50,1973,312414,VT,VERMONT
50,1974,318813,VT,VERMONT
50,1975,326775,VT,VERMONT
50,1976,334374,VT,VERMONT
50,1977,342957,VT,VERMONT
50,1978,350776,VT,VERMONT
50,1979,359552,VT,VERMONT
50,1980,367927,VT,VERMONT
50,1981,373373,VT,VERMONT
50,1982,378684,VT,VERMONT
50,1983,383780,VT,VERMONT
50,1984,387335,VT,VERMONT
50,1985,391025,VT,VERMONT
50,1986,394912,VT,VERMONT
50,1987,400351,VT,VERMONT
50,1988,408974,VT,VERMONT
50,1989,416259,VT,VERMONT
50,1990,421502,VT,VERMONT
50,1991,423387,VT,VERMONT
50,1992,425768,VT,VERMONT
50,1993,429043,VT,VERMONT
50,1994,433042,VT,VERMONT
50,1995,437563,VT,VERMONT
50,1996,442211,VT,VERMONT
50,1997,447199,VT,VERMONT
50,1998,451949,VT,VERMONT
50,1999,456824,VT,VERMONT
50,2000,462069,VT,VERMONT
50,2001,466183,VT,VERMONT
50,2002,471001,VT,VERMONT
50,2003,475140,VT,VERMONT
50,2004,478852,VT,VERMONT
50,2005,482282,VT,VERMONT
50,2006,486161,VT,VERMONT
50,2007,488786,VT,VERMONT
50,2008,491551,VT,VERMONT
50,2009,494367,VT,VERMONT
50,2010,497102,VT,VERMONT
50,2011,500193,VT,VERMONT
50,2012,501447,VT,VERMONT
50,2013,503499,VT,VERMONT
50,2014,504152,VT,VERMONT
50,2015,505693,VT,VERMONT
50,2016,506098,VT,VERMONT
50,2017,507986,VT,VERMONT
50,2018,509172,VT,VERMONT
50,2019,509721,VT,VERMONT
50,2020,510181,VT,VERMONT
51,1969,3004537,VA,VIRGINIA
51,1970,3080759,VA,VIRGINIA
51,1971,3157707,VA,VIRGINIA
51,1972,3237659,VA,VIRGINIA
51,1973,3321963,VA,VIRGINIA
51,1974,3406036,VA,VIRGINIA
51,1975,3496758,VA,VIRGINIA
51,1976,3587276,VA,VIRGINIA
51,1977,3674690,VA,VIRGINIA
51,1978,3766797,VA,VIRGINIA
51,1979,3832381,VA,VIRGINIA
51,1980,3895970,VA,VIRGINIA
51,1981,3986369,VA,VIRGINIA
51,1982,4047896,VA,VIRGINIA
51,1983,4126635,VA,VIRGINIA
51,1984,4211325,VA,VIRGINIA
51,1985,4278564,VA,VIRGINIA
51,1986,4362742,VA,VIRGINIA
51,1987,4461165,VA,VIRGINIA
51,1988,4549267,VA,VIRGINIA
51,1989,4620299,VA,VIRGINIA
51,1990,4696214,VA,VIRGINIA
51,1991,4752959,VA,VIRGINIA
51,1992,4832763,VA,VIRGINIA
51,1993,4904873,VA,VIRGINIA
51,1994,4964430,VA,VIRGINIA
51,1995,5021689,VA,VIRGINIA
51,1996,5086737,VA,VIRGINIA
51,1997,5145417,VA,VIRGINIA
51,1998,5194656,VA,VIRGINIA
51,1999,5277049,VA,VIRGINIA
51,2000,5364397,VA,VIRGINIA
51,2001,5443813,VA,VIRGINIA
51,2002,5515626,VA,VIRGINIA
51,2003,5584723,VA,VIRGINIA
51,2004,5673617,VA,VIRGINIA
51,2005,5760835,VA,VIRGINIA
51,2006,5847357,VA,VIRGINIA
51,2007,5916614,VA,VIRGINIA
51,2008,5995135,VA,VIRGINIA
51,2009,6080805,VA,VIRGINIA
51,2010,6169030,VA,VIRGINIA
51,2011,6244884,VA,VIRGINIA
51,2012,6324832,VA,VIRGINIA
51,2013,6391126,VA,VIRGINIA
51,2014,6449501,VA,VIRGINIA
51,2015,6498749,VA,VIRGINIA
51,2016,6545777,VA,VIRGINIA
51,2017,6598050,VA,VIRGINIA
51,2018,6640878,VA,VIRGINIA
51,2019,6687953,VA,VIRGINIA
51,2020,6724143,VA,VIRGINIA
53,1969,2223577,WA,WASHINGTON
53,1970,2259245,WA,WASHINGTON
53,1971,2296134,WA,WASHINGTON
53,1972,2320897,WA,WASHINGTON
53,1973,2366317,WA,WASHINGTON
53,1974,2440438,WA,WASHINGTON
53,1975,2516091,WA,WASHINGTON
53,1976,2592943,WA,WASHINGTON
53,1977,2675658,WA,WASHINGTON
53,1978,2779108,WA,WASHINGTON
53,1979,2892087,WA,WASHINGTON
53,1980,3012805,WA,WASHINGTON
53,1981,3085309,WA,WASHINGTON
53,1982,3128802,WA,WASHINGTON
53,1983,3158036,WA,WASHINGTON
53,1984,3202505,WA,WASHINGTON
53,1985,3246318,WA,WASHINGTON
53,1986,3291666,WA,WASHINGTON
53,1987,3352978,WA,WASHINGTON
53,1988,3437268,WA,WASHINGTON
53,1989,3515759,WA,WASHINGTON
53,1990,3601498,WA,WASHINGTON
53,1991,3699097,WA,WASHINGTON
53,1992,3795277,WA,WASHINGTON
53,1993,3891126,WA,WASHINGTON
53,1994,3965239,WA,WASHINGTON
53,1995,4051630,WA,WASHINGTON
53,1996,4120140,WA,WASHINGTON
53,1997,4201101,WA,WASHINGTON
53,1998,4274778,WA,WASHINGTON
53,1999,4334740,WA,WASHINGTON
53,2000,4394151,WA,WASHINGTON
53,2001,4468195,WA,WASHINGTON
53,2002,4534694,WA,WASHINGTON
53,2003,4589238,WA,WASHINGTON
53,2004,4657894,WA,WASHINGTON
53,2005,4733415,WA,WASHINGTON
53,2006,4833827,WA,WASHINGTON
53,2007,4912005,WA,WASHINGTON
53,2008,5001929,WA,WASHINGTON
53,2009,5093023,WA,WASHINGTON
53,2010,5160144,WA,WASHINGTON
53,2011,5240936,WA,WASHINGTON
53,2012,5309617,WA,WASHINGTON
53,2013,5372149,WA,WASHINGTON
53,2014,5454820,WA,WASHINGTON
53,2015,5551936,WA,WASHINGTON
53,2016,5665071,WA,WASHINGTON
53,2017,5776295,WA,WASHINGTON
53,2018,5868970,WA,WASHINGTON
53,2019,5953000,WA,WASHINGTON
53,2020,6027818,WA,WASHINGTON
54,1969,1148266,WV,WEST VIRGINIA
54,1970,1167896,WV,WEST VIRGINIA
54,1971,1188025,WV,WEST VIRGINIA
54,1972,1213712,WV,WEST VIRGINIA
54,1973,1229087,WV,WEST VIRGINIA
54,1974,1244732,WV,WEST VIRGINIA
54,1975,1272084,WV,WEST VIRGINIA
54,1976,1306711,WV,WEST VIRGINIA
54,1977,1335252,WV,WEST VIRGINIA
54,1978,1354266,WV,WEST VIRGINIA
54,1979,1376270,WV,WEST VIRGINIA
54,1980,1394322,WV,WEST VIRGINIA
54,1981,1404326,WV,WEST VIRGINIA
54,1982,1408872,WV,WEST VIRGINIA
54,1983,1411313,WV,WEST VIRGINIA
54,1984,1404337,WV,WEST VIRGINIA
54,1985,1396361,WV,WEST VIRGINIA
54,1986,1383992,WV,WEST VIRGINIA
54,1987,1373925,WV,WEST VIRGINIA
54,1988,1362178,WV,WEST VIRGINIA
54,1989,1353711,WV,WEST VIRGINIA
54,1990,1355751,WV,WEST VIRGINIA
54,1991,1364817,WV,WEST VIRGINIA
54,1992,1373335,WV,WEST VIRGINIA
54,1993,1385175,WV,WEST VIRGINIA
54,1994,1391293,WV,WEST VIRGINIA
54,1995,1394910,WV,WEST VIRGINIA
54,1996,1399977,WV,WEST VIRGINIA
54,1997,1401076,WV,WEST VIRGINIA
54,1998,1402816,WV,WEST VIRGINIA
54,1999,1405014,WV,WEST VIRGINIA
54,2000,1405959,WV,WEST VIRGINIA
54,2001,1406174,WV,WEST VIRGINIA
54,2002,1411845,WV,WEST VIRGINIA
54,2003,1419835,WV,WEST VIRGINIA
54,2004,1424582,WV,WEST VIRGINIA
54,2005,1430061,WV,WEST VIRGINIA
54,2006,1437275,WV,WEST VIRGINIA
54,2007,1443391,WV,WEST VIRGINIA
54,2008,1450100,WV,WEST VIRGINIA
54,2009,1458739,WV,WEST VIRGINIA
54,2010,1467020,WV,WEST VIRGINIA
54,2011,1470982,WV,WEST VIRGINIA
54,2012,1472927,WV,WEST VIRGINIA
54,2013,1472243,WV,WEST VIRGINIA
54,2014,1469636,WV,WEST VIRGINIA
54,2015,1464943,WV,WEST VIRGINIA
54,2016,1457990,WV,WEST VIRGINIA
54,2017,1449042,WV,WEST VIRGINIA
54,2018,1440834,WV,WEST VIRGINIA
54,2019,1434824,WV,WEST VIRGINIA
54,2020,1428520,WV,WEST VIRGINIA
55,1969,2797962,WI,WISCONSIN
55,1970,2843296,WI,WISCONSIN
55,1971,2890210,WI,WISCONSIN
55,1972,2946230,WI,WISCONSIN
55,1973,2992794,WI,WISCONSIN
55,1974,3040103,WI,WISCONSIN
55,1975,3095472,WI,WISCONSIN
55,1976,3142559,WI,WISCONSIN
55,1977,3195559,WI,WISCONSIN
55,1978,3241082,WI,WISCONSIN
55,1979,3298334,WI,WISCONSIN
55,1980,3360243,WI,WISCONSIN
55,1981,3396401,WI,WISCONSIN
55,1982,3421188,WI,WISCONSIN
55,1983,3438687,WI,WISCONSIN
55,1984,3460253,WI,WISCONSIN
55,1985,3476580,WI,WISCONSIN
55,1986,3485951,WI,WISCONSIN
55,1987,3507612,WI,WISCONSIN
55,1988,3547801,WI,WISCONSIN
55,1989,3574271,WI,WISCONSIN
55,1990,3601693,WI,WISCONSIN
55,1991,3649488,WI,WISCONSIN
55,1992,3694843,WI,WISCONSIN
55,1993,3747555,WI,WISCONSIN
55,1994,3785568,WI,WISCONSIN
55,1995,3833493,WI,WISCONSIN
55,1996,3877109,WI,WISCONSIN
55,1997,3906501,WI,WISCONSIN
55,1998,3934765,WI,WISCONSIN
55,1999,3965647,WI,WISCONSIN
55,2000,4003559,WI,WISCONSIN
55,2001,4039242,WI,WISCONSIN
55,2002,4079847,WI,WISCONSIN
55,2003,4120698,WI,WISCONSIN
55,2004,4159383,WI,WISCONSIN
55,2005,4196300,WI,WISCONSIN
55,2006,4228870,WI,WISCONSIN
55,2007,4261874,WI,WISCONSIN
55,2008,4295423,WI,WISCONSIN
55,2009,4326853,WI,WISCONSIN
55,2010,4353537,WI,WISCONSIN
55,2011,4379398,WI,WISCONSIN
55,2012,4403862,WI,WISCONSIN
55,2013,4428871,WI,WISCONSIN
55,2014,4450687,WI,WISCONSIN
55,2015,4467318,WI,WISCONSIN
55,2016,4486270,WI,WISCONSIN
55,2017,4509211,WI,WISCONSIN
55,2018,4533253,WI,WISCONSIN
55,2019,4556646,WI,WISCONSIN
55,2020,4574131,WI,WISCONSIN
56,1969,208102,WY,WYOMING
56,1970,213688,WY,WYOMING
56,1971,219625,WY,WYOMING
56,1972,226516,WY,WYOMING
56,1973,233319,WY,WYOMING
56,1974,242987,WY,WYOMING
56,1975,255787,WY,WYOMING
56,1976,268204,WY,WYOMING
56,1977,280837,WY,WYOMING
56,1978,295453,WY,WYOMING
56,1979,311188,WY,WYOMING
56,1980,327191,WY,WYOMING
56,1981,338762,WY,WYOMING
56,1982,349562,WY,WYOMING
56,1983,349942,WY,WYOMING
56,1984,345959,WY,WYOMING
56,1985,342644,WY,WYOMING
56,1986,339260,WY,WYOMING
56,1987,326865,WY,WYOMING
56,1988,321703,WY,WYOMING
56,1989,319854,WY,WYOMING
56,1990,317612,WY,WYOMING
56,1991,322540,WY,WYOMING
56,1992,328943,WY,WYOMING
56,1993,335623,WY,WYOMING
56,1994,342550,WY,WYOMING
56,1995,348375,WY,WYOMING
56,1996,352469,WY,WYOMING
56,1997,355124,WY,WYOMING
56,1998,358185,WY,WYOMING
56,1999,360987,WY,WYOMING
56,2000,365526,WY,WYOMING
56,2001,368445,WY,WYOMING
56,2002,374522,WY,WYOMING
56,2003,379271,WY,WYOMING
56,2004,385132,WY,WYOMING
56,2005,390135,WY,WYOMING
56,2006,397142,WY,WYOMING
56,2007,406116,WY,WYOMING
56,2008,414532,WY,WYOMING
56,2009,424891,WY,WYOMING
56,2010,429038,WY,WYOMING
56,2011,432071,WY,WYOMING
56,2012,440175,WY,WYOMING
56,2013,444814,WY,WYOMING
56,2014,444623,WY,WYOMING
56,2015,446645,WY,WYOMING
56,2016,446168,WY,WYOMING
56,2017,443645,WY,WYOMING
56,2018,444371,WY,WYOMING
56,2019,446539,WY,WYOMING
56,2020,449237,WY,WYOMING
99,2005,145675,,
