state,fips,state_abb,year,violentcrimerate_ce,propcrimerate_ce,pctblack,pcthisp,medinc,age,dieseltax,gastax,state_abbrev,fatal,fatal_occupant,fatal_non_occupant,vmt_rural,vmt_urban,vmt_total,rate_occupant,rate_non_occupant,speed65,speed70,mlda21,bac8,secondary,primary,rearsecondary,mv_registrations,rural_miles,urban_miles,rate,secondary_primary,unemprate,automobiles,buses,trucks,total,motorcycle,urban_den,rural_den,adj_primary,adj_secondary_primary,ln_pctblack,ln_pcthisp,ln_medinc,ln_age,ln_gastax,ln_violentcrimerate,ln_propcrimerate,ln_unemprate,ln_ruralvmt,ln_urbanvmt,ln_ruralden,ln_urbanden,adj_occrate,adj_nonoccrate,ln_adjocrat,ln_adjnonocrat
montana,30,MT,2016,.68679738,26.834976,.56336164,3.7035439,44211,39.802917,28.5,27.75,MT,190,176,14,8706.092394879999,3892.630476766,12598.723,13.96967,1.1112238,0,1,1,1,1,0,0,1794732,69401.94500000001,4208.009,.76,0,4.325,441201,4634,1058602,1504437,290295,104.84792,6.3571849,0,0,-.57383353,1.3092902,10.696729,3.6839402,3.3232358,-.37571597,3.2897062,1.4644121,9.0717783,8.26684,1.8495857,4.6525111,.01396967,.0011112238,-4.2708669,-6.8022933
nebraska,31,NE,2016,.90870196,22.632603,5.0617814,10.646725,49745,37.520397,27.7,26.7,NE,218,205,13,11352.67096254,9347.245032590001,20699.916,9.9034214,.6280219,0,1,1,1,1,0,0,1951766,87233.44399999999,7755.029,.833,0,3.066666666666667,700277,13452,1182677,1896406,55360,90.299728,8.0276203,0,0,1.6217185,2.3652523,10.814665,3.6248846,3.2846637,-.09573812,3.1193914,1.1205912,9.3372087,9.1428366,2.0828881,4.5031343,.0099034216,.00062802189,-4.6148748,-7.3729353
nevada,32,NV,2016,2.6720562,25.865816,9.6460934,28.329077,45232,38.152744,27,24,NV,329,242,87,5232.8993898,21555.08896986,26787.988,9.0338993,3.2477243,0,1,1,1,1,0,0,2398659,32298.553,10283.447,.894,0,5.808333333333334,1047362,3128,1273607,2324097,74562,101.84931,32.427521,0,0,2.2665529,3.3438888,10.71956,3.6415977,3.1780539,.98284829,3.2529223,1.7592937,8.5627213,9.9783669,3.4790075,4.6234941,.0090338998,.0032477244,-4.7067714,-5.7298007
new hampshire,33,NH,2016,.64953792,15.128915,1.586001,3.5686698,56629,40.904587,23.825,23.825,NH,136,116,20,5357.630397354,8154.966146088001,13512.597,8.5845823,1.4801004,0,1,1,1,0,0,0,1322682,11093.059,5063.854,.702,0,2.883333333333333,529491,2798,712175,1244464,78218,104.56285,47.731739,0,0,.46121576,1.272193,10.944277,3.7112422,3.1707354,-.43149406,2.7166078,1.0589471,8.586277,9.006382,3.8655965,4.6497884,.0085845822,.0014801004,-4.7577872,-6.5156455
new jersey,34,NJ,2016,1.1677607,15.445523,14.946745,19.735926,62213,39.272942,13.5,37.5,NJ,602,420,182,4948.28579564,72144.3463607,77092.633,5.4479914,2.3607962,1,0,1,1,1,1,1,5940997,5755.02,33315.86,.9340000000000001,1,4.941666666666666,2847881,25049,2916966,5789896,151101,85.481239,494.85162,0,1,2.7044935,2.9824407,11.03832,3.6705358,3.624341,.15508801,2.7373192,1.5977026,8.5067968,11.186424,6.204258,4.448297,.0054479912,.0023607963,-5.2125082,-6.0487561
new mexico,35,NM,2016,1.9187752,39.370693,2.5128133,48.622665,38907,38.425434,21,17,NM,405,324,81,16015.47655505,11870.04428434,27885.521,11.618933,2.9047332,0,1,1,1,0,1,0,1823961,60752.386,8359.024000000001,.923,0,6.75,661197,6283,1094604,1762084,61877,79.099785,10.883473,1,0,.92140299,3.8840897,10.56893,3.6487195,2.8332133,.65168709,3.6730218,1.9095426,9.6813107,9.381773,2.3872454,4.3707104,.011618933,.0029047332,-4.4551196,-5.841414
new york,36,NY,2016,1.393497,15.45589,17.605383,18.801785,60833,39.099751,24.05,25.05,NY,1041,684,357,24994.07936,97342.60404953999,122336.68,5.5911279,2.9181764,1,0,1,1,0,1,0,11122392,63793.78000000001,49705.55,.918,0,4.874999999999999,4890916,80780,5757925,10729621,392771,98.397781,76.667603,1,0,2.8682046,2.9339519,11.015887,3.666116,3.2208738,.33181641,2.7379901,1.5841202,10.126394,11.485992,4.3394794,4.5890183,.005591128,.0029181764,-5.186574,-5.8367963
north carolina,37,NC,2016,1.1924956,27.374672,22.205265,9.1421776,42574,38.582138,35,34.25,NC,1450,1226,221,39293.634014748,77455.046903226,116748.68,10.501189,1.8929551,0,1,1,1,0,1,1,8270643,65530.257,40991.275,.917,0,5.100000000000001,3546363,32525,4496137,8075025,195618,86.515068,54.117947,1,0,3.1003294,2.2128985,10.658999,3.6527894,3.5336866,.17604823,3.3096182,1.6292405,10.578817,11.257453,3.9911659,4.4603186,.010501189,.001892955,-4.5562668,-6.2696161
north dakota,38,ND,2016,.59634382,22.959238,2.9461167,3.6523592,52592,37.203945,23,23,ND,113,103,10,6852.804719632001,2886.40403944,9739.209,10.575808,1.0267774,0,1,1,1,1,0,0,894954,84531.17599999999,2865.986,.828,0,3.1,243338,2835,609781,855954,39000,84.90551,2.8786776,0,0,1.080488,1.2953733,10.870319,3.6164148,3.1354942,-.51693791,3.1337204,1.1314021,8.8324137,7.9677668,1.057331,4.4415388,.010575808,.0010267774,-4.5491862,-6.88133
ohio,39,OH,2016,1.4910835,25.774702,12.830552,3.6958828,45452,39.21965,28,28,OH,1132,973,159,34839.689453734,83767.932888986,118607.63,8.2035198,1.3405546,0,1,1,1,1,0,0,10686057,75511.23,47462.57,.838,0,5.075,4693947,40844,5543152,10277943,408114,98.897865,62.162239,0,0,2.5518291,1.3072194,10.724412,3.669178,3.3322046,.39950305,3.2493935,1.6243265,10.458512,11.335806,4.1297479,4.5940876,.0082035195,.0013405546,-4.8031921,-6.6146717
oklahoma,40,OK,2016,1.2529434,29.829281,7.7149429,10.439335,42399,37.521709,14,17,OK,687,591,96,21837.3161432,27175.9617802,49013.277,12.057958,1.958653,0,1,1,1,1,1,0,3737405,94824.00000000001,18163.81,.866,1,4.658333333333334,1379222,3171,2219075,3601468,135937,75.932419,14.545073,0,1,2.043159,2.3455808,10.654881,3.6249197,2.8332133,.2254955,3.3954904,1.5386578,9.9913759,10.210088,2.6772523,4.3298435,.012057957,.0019586529,-4.4180303,-6.2354984
oregon,41,OR,2016,.89215374,29.643591,2.1184769,12.757865,45998,39.464874,30,30,OR,498,414,84,14571.8372174,22147.3514392,36719.188,11.274759,2.2876322,0,1,1,1,0,1,0,3811706,58592.12,14936.83,.962,0,4.749999999999999,1483576,17069,2174823,3675468,136238,99.323349,25.320402,1,0,.75069737,2.5461478,10.736353,3.675411,3.4011974,-.11411681,3.389246,1.5581446,9.5868464,10.005473,3.2316105,4.5983806,.01127476,.0022876323,-4.4851885,-6.0802379
pennsylvania,42,PA,2016,1.2687509,17.427334,11.801633,7.0555596,51700,40.24622,64,50.3,PA,1188,998,190,34368.45687858,66994.03598914799,101362.49,9.8458509,1.8744606,1,0,1,1,1,0,0,10748822,72576.69100000001,47868.87,.852,0,5.341666666666666,4640471,55848,5659466,10355785,393037,96.941307,63.938862,0,0,2.4682379,1.9538159,10.853213,3.6950161,3.918005,.23803288,2.8580399,1.6755377,10.444895,11.112359,4.1579275,4.5741057,.009845851,.0018744606,-4.6207051,-6.2794342
rhode island,44,RI,2016,.84908926,18.986658,8.0611372,15.012346,50320,39.896263,33,33,RI,51,35,16,904.7007380400001,7022.369768579999,7927.0703,4.4152503,2.0184002,1,0,1,1,1,1,0,876228,1364.712,4687.733,.875,1,5.241666666666666,436247,2285,406559,845091,31137,93.061401,319.66232,0,1,2.0870547,2.708873,10.826158,3.6862826,3.4965076,-.16359095,2.9437366,1.6566395,6.8076043,8.8568563,5.7672653,4.5332594,.0044152504,.0020184002,-5.4226909,-6.2054501
south carolina,45,SC,2016,1.2319801,32.437843,27.477383,5.5141907,40744,39.188282,16,16,SC,1020,847,173,24831.602821734,29721.039404566,54552.641,15.526288,3.1712489,0,1,1,1,1,1,0,4324423,56261.99800000001,19804.685,.9389999999999999,1,4.916666666666667,1840357,17713,2348248,4206318,118105,92.925339,32.71048,0,1,3.3133633,1.7073249,10.615064,3.6683779,2.7725887,.20862269,3.4793258,1.5926307,10.119872,10.29961,3.4876955,4.5317965,.015526288,.0031712488,-4.1652207,-5.7536297
south dakota,46,SD,2016,.78340387,19.80579,2.0392661,3.7982247,49018,37.995975,28,28,SD,116,110,6,6640.619509239999,2865.914813512,9506.5342,11.570989,.63114482,0,1,1,1,1,0,0,1246359,79154.51399999998,3402.288,.742,0,3.016666666666666,364576,2339,764702,1131617,114742,107.15613,4.6058774,0,0,.71258998,1.3345338,10.799943,3.6374803,3.3322046,-.24410692,2.9859743,1.1041524,8.8009605,7.9606428,1.5273331,4.6742868,.011570988,.00063114479,-4.4592543,-7.3679752
tennessee,47,TN,2016,1.5470906,28.541492,17.087952,5.247654,43637,38.738132,17,20,TN,1037,927,109,24546.18389154,52337.56348512,76883.75,12.057164,1.4177248,0,1,1,1,1,1,0,5709923,64335.438,31401.731,.889,1,4.758333333333334,2347806,28042,3166114,5541962,167961,74.766769,36.493198,0,1,2.8383737,1.6577811,10.683661,3.6568244,2.9957323,.43637615,3.3513589,1.5598974,10.108312,10.86547,3.597126,4.3143735,.012057164,.0014177249,-4.4180961,-6.558702
texas,48,TX,2016,1.6026145,27.597824,12.674016,39.020695,46445,35.568821,20,20,TX,3797,3044,752,71146.27470017399,200116.563563358,271262.84,11.221588,2.7722189,0,1,1,1,0,1,0,21766166,205222.405,108433.718,.916,0,4.65,8287254,66697,13037296,21391247,374919,76.42691,40.381821,1,0,2.5395539,3.6640921,10.746024,3.5714695,2.9957323,.47163638,3.3177369,1.5368673,11.172493,12.206656,3.6983798,4.3363347,.011221589,.002772219,-4.4899158,-5.8881073
utah,49,UT,2016,.8943972,29.515436,1.3497289,13.749109,42008,33.008949,29.4,29.4,UT,281,237,44,8309.687463332,23139.209594194,31448.896,7.5360355,1.3990952,0,1,1,1,1,1,0,2317282,35042.939,11725.807,.879,1,3.35,940604,5986,1288069,2234659,82623,80.216568,26.841471,0,1,.29990378,2.6209741,10.645616,3.4967787,3.3809946,-.11160531,3.3849134,1.2089603,9.025177,10.049284,3.2899482,4.3847299,.0075360355,.0013990952,-4.8880591,-6.5719295
vermont,50,VT,2016,.39065376,16.974226,1.2740924,1.8642912,50572,41.180141,31,30.73,VT,62,57,5,5250.555520600001,2131.334571,7381.8901,7.7215996,.6773333,1,0,1,1,1,0,0,615950,12754.08,1499.13,.8,0,3.125,229570,1092,354312,584974,30976,153.13548,17.999731,0,0,.24223411,.62288094,10.831153,3.7179561,3.4252393,-.93993366,2.831696,1.1394343,8.5660896,7.6645036,2.8903568,5.031323,.0077215997,.00067733327,-4.8637338,-7.2973471
virginia,51,VA,2016,.86212146,18.594337,19.792612,9.0981321,53439,38.353363,20.2,16.2,VA,760,628,132,28707.902456432,55754.76914961,84462.672,7.4352374,1.5628206,0,1,1,1,1,0,0,7301081,48632.35199999999,26463.195,.79,0,4,3242520,33207,3833534,7109261,191820,122.52942,66.674133,0,0,2.9853086,2.2080691,10.886296,3.6468422,2.7850113,-.1483591,2.922857,1.3862944,10.264928,10.928719,4.1998172,4.808351,.0074352375,.0015628205,-4.9015245,-6.4612632
washington,53,WA,2016,1.112102,34.94141,4.1244879,12.507793,55038,38.246166,44.5,49.4,WA,536,430,105,16983.20637984,44034.604564154,61017.813,7.0471225,1.720809,0,1,1,1,1,1,0,7047689,56295.389,24096.61,.947,1,5.225,2935656,23055,3852843,6811554,236135,121.82859,52.147362,0,1,1.4169419,2.5263519,10.915779,3.6440432,3.8999505,.10625195,3.5536726,1.6534548,9.7399807,10.692731,3.9540737,4.8026152,.0070471223,.001720809,-4.9551358,-6.3649607
west virginia,54,WV,2016,.69302529,20.472372,3.5530865,1.5596733,37453,41.039326,33.2,33.2,WV,269,242,27,9982.659378214001,9556.783301480002,19539.443,12.385204,1.3818203,0,1,1,1,1,1,0,1704825,32097.53,6672.455000000001,.868,1,6.091666666666666,584599,3324,1055812,1643735,61090,87.613777,18.213209,0,1,1.2678167,.4444764,10.530842,3.7145307,3.5025499,-.36668879,3.0190763,1.8069217,9.2086048,9.1650066,2.9021471,4.4729381,.012385204,.0013818203,-4.3912525,-6.5843534
wisconsin,55,WI,2016,1.1063026,19.333042,6.6598215,6.7293777,47509,39.221664,30.9,30.9,WI,607,544,63,32264.61284025,31781.793745908,64046.406,8.4938412,.98366177,0,1,1,1,1,1,0,5564429,91666.334,23791.214,.884,1,3.908333333333333,2159924,14712,3054434,5229070,335359,90.786621,23.562893,0,1,1.8960927,1.9064827,10.768675,3.6692293,3.4307561,.10102348,2.9618156,1.363111,10.381726,10.366649,3.1596732,4.508512,.0084938416,.00098366174,-4.768414,-6.9242287
wyoming,56,WY,2016,.39111802,19.572981,1.2355552,9.945612,54522,38.073257,24,24,WY,112,107,5,6448.430925716001,2874.111472842,9322.542,11.477556,.5363344,0,1,1,1,1,0,0,855230,25513.224,2813.078,.805,0,5.333333333333333,211613,4218,609358,825189,30041,75.224716,8.2942476,0,0,.2115204,2.2971315,10.90636,3.6395121,3.1780539,-.93874592,2.9741502,1.6739764,8.7715921,7.9634991,2.1155622,4.3204799,.011477556,.00053633441,-4.4673619,-7.5307527
alabama,1,AL,2017,1.3639683,29.572817,26.811275,4.2788944,40864,39.114002,21,18,AL,948,819,129,28682.9301937,41994.31800460001,70677.25,11.587887,1.8251983,0,1,1,1,1,1,0,5056073,72404.91799999999,28692.048,.929,1,4.508333333333333,2065463,5682,2872743,4943888,112185,71.987297,28.526556,0,1,3.2888224,1.4536947,10.618005,3.6664805,2.8903718,.31039828,3.3868556,1.5059276,10.264057,10.645289,3.3508356,4.2764897,.011587887,.0018251983,-4.4577951,-6.3060665
alaska,2,AK,2017,2.5358377,35.420624,3.7205982,7.1533351,57352,35.695206,8,8,AK,79,62,17,2322.55227434,3196.164032255,5518.7163,11.234497,3.0804265,1,0,1,1,1,1,0,804504.9869486102,12680.649,2854.26,.901,1,6.508333333333333,173487,8079.986948610152,591079,772645.9869486102,31859,60.78178,13.68124,0,1,1.3138845,1.9675786,10.956963,3.5750165,2.0794415,.93052399,3.5672944,1.8730834,7.750422,8.0697069,2.6160254,4.1072903,.011234497,.0030804265,-4.4887662,-5.7826872
arizona,4,AZ,2017,1.6300684,29.148678,5.0312223,31.317997,42267,38.643772,26,18,AZ,998,741,256,15998.7556745,49070.82326309,65069.578,11.38781,3.9342501,0,1,1,1,1,0,0,5964434.073587759,40200.146,26357.756,.861,0,4.975,2391624,9051.073587759794,3399704,5800379.07358776,164055,90.737015,59.49292,0,0,1.6156629,3.4441929,10.651762,3.6543856,2.8903718,.48862198,3.3724096,1.6044253,9.6802664,10.80102,4.0858574,4.5079656,.01138781,.0039342502,-4.4752116,-5.5380349
arkansas,5,AR,2017,1.4133174,30.785755,15.707916,7.4929714,41873,38.654335,22.5,21.5,AR,525,474,51,17589.845367925,18799.479786425,36389.324,13.025799,1.40151,0,1,1,1,1,1,0,2833697,85422.277,17180.377,.8100000000000001,1,3.741666666666666,926789,11941,1805510,2744240,89457,53.944626,10.8495,0,1,2.7541647,2.0139654,10.642397,3.654659,3.068053,.34593973,3.427052,1.3195312,9.7750769,9.8415842,2.384119,3.987958,.013025799,.00140151,-4.3408232,-6.5702052
california,6,CA,2017,1.8507637,24.96706,6.4749374,38.873367,58942,37.533665,36,41.7,CA,3884,2764,1119,54701.64603479501,289160.46636846,343862.13,8.038105,3.2542112,0,1,1,1,1,1,0,30795141,71549.47100000001,104664.768,.962,1,4.833333333333333,14860967,99917,14991714,29952598,842543,141.98634,207.70198,0,1,1.867939,3.6603093,10.984309,3.6252382,3.7305012,.61559838,3.2175574,1.5755364,10.909649,12.574737,5.3361044,4.9557309,.0080381054,.0032542113,-4.8235617,-5.7278051
colorado,8,CO,2017,1.4119463,27.016024,4.5329876,21.489862,55125,37.68047,20.5,22,CO,648,540,108,15722.23018625,37659.87253405,53382.102,10.11575,2.02315,0,1,1,1,1,0,0,5259960,68120.336,20697.678,.838,0,2.608333333333333,1785058,13305,3271595,5069958,190002,86.244362,26.204481,0,0,1.5113813,3.0675814,10.917358,3.6291418,3.0910425,.34496909,3.2964301,.95871145,9.6628313,10.53635,3.2659304,4.4571848,.01011575,.00202315,-4.5936618,-6.2030997
connecticut,9,CT,2017,1.0456543,17.699482,11.897803,16.027918,70797,40.201855,41.7,25,CT,281,229,52,3144.0217165,28356.0398195,31500.063,7.2698269,1.6507903,1,0,1,1,0,1,0,2826350,5690.559999999999,15853.28,.903,0,4.416666666666665,1302339,11378,1422502,2736219,90131,82.149498,228.85954,1,0,2.4763539,2.774332,11.167572,3.6939132,3.2188759,.04464281,2.8735354,1.4853853,8.0532579,10.252595,5.4331083,4.4085407,.0072698267,.0016507903,-4.9240227,-6.4065013
delaware,10,DE,2017,1.5281634,24.405914,22.835203,9.2436705,50703,40.224422,22,23,DE,119,81,38,2612.8431902,7854.063809599999,10466.907,7.7386756,3.6304898,1,0,1,1,1,1,0,970732.8863000458,2804.449999999999,3648,.914,1,4.466666666666666,419199,3762.886300045785,519961,942922.8863000458,27810,114.91201,149.47636,0,1,3.1283033,2.2239389,10.83374,3.6944742,3.1354942,.42406663,3.1948254,1.4966425,7.8681941,8.9687862,5.0071383,4.7441669,.0077386755,.0036304898,-4.8615246,-5.6183877
district of columbia,11,DC,2017,4.5866404,42.838905,47.169544,10.949692,78116,36.571976,23.5,23.5,DC,31,18,13,0,3715.86458485,3715.8645,4.8440948,3.498513,0,0,1,1,1,1,0,346016,0,1513.933,.9360000000000001,1,6.100000000000001,208141,4885,128700,341726,4290,137.48363,0,0,1,3.8537483,2.3933113,11.26595,3.5992823,3.1570003,1.5231478,3.7574468,1.8082888,0,8.2203665,0,4.9235048,.0048440946,.003498513,-5.3299952,-5.6554174
florida,12,FL,2017,1.3149768,25.124378,16.918873,25.414848,48774,41.407288,26.6,17.4,FL,3116,2313,802,35911.593534725,182914.209875495,218825.8,10.570052,3.6650157,0,1,1,1,1,1,0,16959269,36480.65900000001,86367.814,.902,1,4.3,7778493,59596,8534913,16373002,586267,90.062401,213.22238,0,1,2.8284297,3.2353337,10.794952,3.7234569,2.8564701,.27381903,3.2238386,1.4586151,10.488815,12.116773,5.3623357,4.5005026,.010570052,.0036650158,-4.5497308,-5.6089225
georgia,13,GA,2017,1.2910644,28.601704,32.244305,9.4928293,45045,37.201782,29.4,26.3,GA,1540,1266,274,29766.0913407,94967.3030216,124733.39,10.149648,2.1966853,0,1,1,1,1,1,0,8442325,76091.304,52263.709,.971,1,4.758333333333334,3536055,36418,4665930,8238403,203922,67.657944,46.47121,0,1,3.4733415,2.2505367,10.715417,3.6163566,3.2695689,.25546697,3.3534663,1.5598974,10.301126,11.461287,3.8388331,4.2144647,.010149647,.0021966854,-4.5903163,-6.1208057
hawaii,15,HI,2017,1.1789528,28.294868,2.1540046,10.635989,52222,39.721001,16,16,HI,107,86,21,1863.27550297,8885.343966245,10748.619,8.0010281,1.9537393,0,0,1,1,0,1,0,1259541.16271226,1665.97,2810.298,.969,0,2.216666666666667,512386,3033.162712259898,708546,1223965.16271226,35576,182.32443,307.56015,1,0,.76732868,2.3642435,10.863259,3.68188,2.7725887,.1646266,3.3426805,.79600459,7.5300913,9.0921583,5.7286706,5.2057877,.0080010276,.0019537392,-4.8281851,-6.2380104
idaho,16,ID,2017,.54457253,16.354067,.86524457,12.559536,41905,37.329922,33,33,ID,245,227,18,9956.691622050001,7343.680316134999,17300.371,13.121106,1.0404401,0,1,1,1,1,0,0,1835903,46215.16800000001,6222.175999999999,.8120000000000001,0,3.216666666666667,550006,3870,1218730,1772606,63297,88.394478,11.900985,0,0,-.14474307,2.5304801,10.643161,3.6197951,3.4965076,-.60775411,2.7944765,1.1683456,9.2060003,8.9015951,2.4766212,4.4818096,.013121106,.0010404401,-4.3335333,-6.8681116
illinois,17,IL,2017,1.8840772,20.113773,14.662775,17.035627,54252,38.527069,21.5,19,IL,1090,913,177,25773.33931845,82237.91598025002,108011.26,8.4528227,1.6387181,0,1,1,1,1,1,0,10890760,96199.58,49736.10000000001,.9379999999999999,1,4.95,4655844,34359,5866614,10556817,333943,93.610962,48.397758,0,1,2.685312,2.8353069,10.901395,3.651361,2.9444389,.63343817,3.0014048,1.5993875,10.157096,11.317371,3.8794534,4.5391474,.0084528225,.0016387182,-4.7732549,-6.4138408
indiana,18,IN,2017,1.4432672,24.16925,9.7972136,6.9216499,45278,38.21233,27,29,IN,916,798,116,29308.538866925,52443.31790098501,81751.859,9.7612457,1.418928,0,1,1,1,1,1,0,6170034.031754468,66684.723,30104.299,.93,1,3.491666666666667,2261440,20725.03175446737,3637290,5919455.031754468,250579,75.120171,33.912415,0,1,2.2820981,1.9346541,10.720576,3.6431582,3.3672957,.36690944,3.1850812,1.2503792,10.285634,10.867488,3.5237811,4.3190889,.0097612459,.001418928,-4.6293354,-6.5578537
iowa,19,IA,2017,.82366115,21.252747,3.8745646,6.0196886,47570,38.810272,33.5,31.5,IA,330,301,29,19803.050381115,13679.03730564,33482.086,8.9898815,.86613482,0,1,1,1,0,1,0,3750077,101988.795,12648.138,.914,0,3.058333333333333,1268996,9284,2277194,3555474,194603,100.33066,12.442504,1,0,1.3544333,1.7950355,10.769958,3.658685,3.4499876,-.19399606,3.0564861,1.1178701,9.8935909,9.5236197,2.5211184,4.6084714,.0089898817,.00086613483,-4.7116556,-7.0514698
kansas,20,KS,2017,1.2261754,28.008772,6.1473255,11.896251,49033,37.783298,26,24,KS,461,422,39,15228.87666813,17029.3122938,32258.189,13.081949,1.2089953,0,1,1,1,1,1,1,2717873.281325998,127819.697,14234.543,.82,1,3.616666666666667,987259,6228.281325997857,1628494,2621981.281325998,95892,69.356567,7.7238407,0,1,1.8160172,2.4762232,10.800249,3.6318672,3.1780539,.20389992,3.3325179,1.2855527,9.630949,9.742691,2.0443118,4.2392607,.013081949,.0012089954,-4.3365221,-6.7179656
kentucky,21,KY,2017,1.0960469,21.290745,8.3509254,3.700834,40954,38.836403,21.6,24.6,KY,782,691,91,26250.76194072,22988.57215509,49239.336,14.033496,1.8481159,0,1,1,1,1,1,0,4293205,64958.184,15096.06,.868,1,4.774999999999999,1691085,10759,2490198,4192042,101163,112.02161,26.03344,0,1,2.1223724,1.3085582,10.620205,3.659358,3.2027464,.091710001,3.0582724,1.563394,10.17545,10.042752,3.2593818,4.7186918,.014033495,.0018481159,-4.2663083,-6.2935886
louisiana,22,LA,2017,1.6666193,33.667973,32.732437,5.0882893,44120,37.889439,20,20,LA,770,630,139,19016.710823415,30204.186837475,49220.898,12.799441,2.8240037,0,1,1,1,1,1,0,3906812.009152939,43801.3,17609.927,.871,1,5.108333333333333,1389436,29160.00915293839,2374552,3793148.009152939,113664,78.900726,31.721342,0,1,3.4883666,1.6269417,10.694669,3.6346724,2.9957323,.5107972,3.516547,1.6308732,9.8530731,10.315736,3.4569898,4.3681903,.012799441,.0028240038,-4.3583536,-5.8695998
maine,23,ME,2017,.55767357,15.07066,1.5846612,1.6569055,46737,42.42149,31.2,30,ME,173,151,22,10033.9698295,4704.14806485,14738.118,10.245542,1.4927279,0,1,1,1,1,1,0,1094387.569444936,19454.1,3405.93,.889,1,3.358333333333333,387233,4338.569444936417,651349,1042920.569444936,51467,113.69376,19.904955,0,1,.46037066,.50495172,10.752292,3.7476552,3.4011974,-.58398145,2.7127497,1.2114449,9.2137318,8.4561996,2.9909687,4.7335086,.010245541,.0014927279,-4.5809126,-6.5071502
maryland,24,MD,2017,2.2201929,22.222748,30.847988,9.9768991,60014,38.749691,34.55,33.8,MD,558,427,130,10732.73862056,49311.82569607,60044.563,7.1113849,2.1650586,0,1,1,1,1,1,1,4357597.969695207,13570.889,18640.111,.921,1,4,2006904,22971.96969520691,2209445,4239320.969695207,118277,107.66589,147.88301,0,1,3.4290714,2.3002722,11.002333,3.6571229,3.5204608,.79759407,3.1011164,1.3862944,9.2810545,10.80592,4.9964213,4.6790328,.007111385,.0021650586,-4.9460583,-6.1353078
massachusetts,25,MA,2017,1.0555673,14.369913,8.8181496,11.770291,67545,39.650505,24,24,MA,347,263,84,3097.878309665,59562.53306237501,62660.41,4.1972275,1.3405594,1,0,1,1,1,0,0,5065221,6193.207,30501.482,.737,0,3.791666666666666,2208468,13498,2674324,4896290,168931,72.405266,356.59521,0,0,2.1768119,2.4655786,11.120549,3.6801038,3.1780539,.054078314,2.6651366,1.3328056,8.0384731,10.994782,5.8766012,4.282279,.0041972273,.0013405593,-5.473331,-6.6146684
